cust;Recency;first_in_windows;Freq_2Y;Freq_1Y;Freq_3M;IPT_mean;CREDIT_PAY;TIPO_TARJETA;CUS_FIRST_BUY;CANTIDAD_COMPRAS_ITEMS_USADOS;cant_dias_active_short;recency_date_short;Frequency_target
378518804;294.0;294.0;1;1;0.0;9999999.0;1.0;2.0;294.0;0;0.0;9999999.0;0.0
389613070;4.0;4.0;1;1;1.0;9999999.0;0.0;0.0;4.0;0;0.0;9999999.0;0.0
56668186;42.0;545.0;9;8;2.0;1.3045612912411808;8.0;4.0;3114.0;0;1.0;27.0;14.0
307374346;14.0;544.0;6;5;1.0;1.3015978410644582;7.0;2.0;544.0;0;3.0;1.0;6.0
211220646;31.0;48.0;3;3;3.0;0.9097719677709343;0.0;0.0;48.0;0;5.0;16.0;1.0
238238291;52.0;350.0;2;2;1.0;2.4742162640762553;0.0;0.0;350.0;0;0.0;9999999.0;3.0
279679176;70.0;84.0;2;2;2.0;1.146128035678238;12.0;2.0;84.0;0;2.0;8.0;1.0
389727188;121.0;121.0;1;1;0.0;9999999.0;0.0;0.0;121.0;0;0.0;9999999.0;0.0
62487391;277.0;425.0;3;2;0.0;1.8512583487190752;3.0;2.0;2262.0;0;0.0;9999999.0;5.0
343868157;125.0;353.0;5;5;0.0;1.7274681355913226;4.0;3.0;353.0;0;0.0;9999999.0;0.0
298850334;76.0;581.0;3;2;1.0;2.3010299956639813;1.0;2.0;581.0;1;6.0;2.0;2.0
295882630;87.0;306.0;3;3;1.0;2.0230523936230194;5.0;2.0;306.0;0;9.0;0.0;1.0
63026233;287.0;690.0;3;1;0.0;9999999.0;1.0;2.0;3891.0;0;0.0;9999999.0;0.0
173107769;255.0;255.0;1;1;0.0;9999999.0;0.0;0.0;262.0;0;0.0;9999999.0;1.0
23190637;23.0;703.0;7;1;1.0;9999999.0;0.0;0.0;2820.0;0;6.0;3.0;7.0
134990323;120.0;572.0;2;1;0.0;9999999.0;0.0;0.0;1370.0;0;1.0;0.0;3.0
20995148;134.0;134.0;1;1;0.0;9999999.0;1.0;2.0;134.0;0;0.0;9999999.0;2.0
239984914;252.0;252.0;1;1;0.0;9999999.0;5.0;1.0;929.0;0;3.0;4.0;3.0
217913728;236.0;236.0;1;1;0.0;9999999.0;0.0;0.0;1172.0;0;0.0;9999999.0;0.0
131533117;59.0;646.0;6;3;1.0;2.1136218907515314;6.0;3.0;2433.0;0;1.0;17.0;4.0
158755487;107.0;697.0;3;1;0.0;9999999.0;2.0;1.0;1432.0;0;0.0;9999999.0;0.0
238420457;10.0;466.0;6;2;1.0;2.4683473304121573;0.0;0.0;908.0;0;3.0;1.0;3.0
55223837;163.0;163.0;1;1;0.0;9999999.0;0.0;0.0;3657.0;0;0.0;9999999.0;1.0
51398330;156.0;726.0;10;3;0.0;1.9514906998987513;2.0;3.0;3414.0;0;13.0;6.0;7.0
83300890;23.0;23.0;1;1;1.0;9999999.0;0.0;0.0;23.0;0;5.0;1.0;0.0
231129388;136.0;136.0;1;1;0.0;9999999.0;0.0;0.0;136.0;1;0.0;9999999.0;5.0
129851508;73.0;233.0;2;2;1.0;2.204119982655925;2.0;0.0;2305.0;0;0.0;9999999.0;0.0
446546373;66.0;66.0;1;1;1.0;9999999.0;0.0;0.0;66.0;0;0.0;9999999.0;2.0
442137504;2.0;87.0;7;7;7.0;0.7191533426654034;0.0;0.0;87.0;0;17.0;1.0;2.0
210931413;190.0;367.0;3;2;0.0;1.7993405494535817;2.0;2.0;1245.0;0;0.0;9999999.0;8.0
160195219;30.0;676.0;12;7;3.0;1.1875033960495012;2.0;4.0;1921.0;0;2.0;9.0;1.0
255151045;100.0;728.0;62;29;0.0;0.6507369387373281;20.0;2.0;856.0;0;0.0;9999999.0;0.0
212536390;21.0;21.0;1;1;1.0;9999999.0;1.0;2.0;21.0;0;4.0;6.0;4.0
28773962;0.0;717.0;48;26;10.0;0.8135896995561968;37.0;2.0;3390.0;3;23.0;0.0;36.0
371633901;297.0;297.0;1;1;0.0;9999999.0;0.0;0.0;297.0;0;0.0;9999999.0;0.0
293782141;85.0;85.0;1;1;1.0;9999999.0;2.0;2.0;85.0;1;0.0;9999999.0;0.0
118304535;99.0;99.0;1;1;0.0;9999999.0;0.0;0.0;2598.0;0;0.0;9999999.0;0.0
368679894;217.0;217.0;1;1;0.0;9999999.0;1.0;2.0;217.0;0;0.0;9999999.0;0.0
315887878;24.0;24.0;1;1;1.0;9999999.0;0.0;0.0;24.0;0;4.0;18.0;0.0
438889798;104.0;105.0;2;2;0.0;0.0;3.0;2.0;105.0;0;2.0;5.0;0.0
233868871;287.0;287.0;1;1;0.0;9999999.0;0.0;0.0;287.0;0;0.0;9999999.0;0.0
185927124;156.0;156.0;1;1;0.0;9999999.0;0.0;0.0;1411.0;0;2.0;10.0;0.0
129278467;62.0;333.0;8;8;1.0;1.4812607784945442;10.0;3.0;2480.0;0;11.0;0.0;50.0
52846018;191.0;586.0;8;1;0.0;9999999.0;0.0;0.0;3657.0;0;0.0;9999999.0;5.0
284282722;33.0;662.0;4;3;1.0;2.030197808659955;1.0;2.0;662.0;0;2.0;16.0;1.0
312827215;8.0;8.0;1;1;1.0;9999999.0;1.0;4.0;8.0;0;6.0;3.0;0.0
461911963;16.0;16.0;1;1;1.0;9999999.0;0.0;0.0;16.0;0;5.0;16.0;0.0
177610381;188.0;670.0;7;2;0.0;1.9542425094393248;0.0;0.0;1660.0;0;0.0;9999999.0;0.0
86347454;316.0;639.0;2;1;0.0;9999999.0;0.0;0.0;3812.0;0;0.0;9999999.0;3.0
244053667;8.0;8.0;1;1;1.0;9999999.0;0.0;0.0;8.0;0;1.0;8.0;0.0
233347773;101.0;599.0;29;11;0.0;1.019803037133815;10.0;2.0;1038.0;0;4.0;4.0;41.0
268274357;164.0;549.0;2;1;0.0;9999999.0;0.0;0.0;549.0;0;4.0;15.0;0.0
113023332;354.0;354.0;1;1;0.0;9999999.0;2.0;3.0;354.0;0;0.0;9999999.0;3.0
73573363;292.0;309.0;3;3;0.0;0.8890756251918219;1.0;1.0;2864.0;0;0.0;9999999.0;0.0
71085658;98.0;653.0;15;3;0.0;1.5931956078477465;3.0;2.0;2777.0;1;1.0;10.0;6.0
55112949;292.0;609.0;3;1;0.0;9999999.0;0.0;0.0;2565.0;0;2.0;9.0;2.0
312200115;218.0;459.0;2;1;0.0;9999999.0;0.0;0.0;459.0;0;3.0;7.0;2.0
353863514;190.0;204.0;2;2;0.0;1.146128035678238;5.0;0.0;204.0;0;2.0;28.0;0.0
235243049;62.0;640.0;25;12;1.0;1.037961316767034;15.0;3.0;1020.0;1;2.0;2.0;25.0
389595297;256.0;256.0;1;1;0.0;9999999.0;0.0;0.0;256.0;1;0.0;9999999.0;0.0
394388653;3.0;3.0;1;1;1.0;9999999.0;0.0;0.0;3.0;0;10.0;0.0;24.0
97440257;42.0;42.0;1;1;1.0;9999999.0;0.0;0.0;3455.0;0;0.0;9999999.0;2.0
369468234;290.0;317.0;3;3;0.0;0.9818939136727776;3.0;2.0;317.0;0;0.0;9999999.0;2.0
354198406;359.0;359.0;1;1;0.0;9999999.0;1.0;2.0;359.0;0;0.0;9999999.0;0.0
215592433;16.0;539.0;4;3;2.0;1.7516228857325564;0.0;0.0;1197.0;0;1.0;16.0;4.0
175914529;182.0;284.0;2;2;0.0;2.0086001717619175;0.0;0.0;284.0;0;0.0;9999999.0;2.0
4206620;125.0;728.0;5;3;0.0;1.994546846305163;5.0;4.0;4009.0;1;1.0;13.0;10.0
357051974;43.0;320.0;7;7;2.0;1.204786890127344;0.0;0.0;320.0;0;10.0;0.0;2.0
398172608;226.0;226.0;1;1;0.0;9999999.0;0.0;0.0;226.0;0;1.0;11.0;1.0
172094221;94.0;612.0;8;6;0.0;1.3689089537650627;0.0;0.0;1423.0;0;3.0;1.0;2.0
2502040;58.0;716.0;6;5;1.0;1.5187742764908871;8.0;2.0;4654.0;1;6.0;6.0;1.0
313175872;18.0;440.0;8;5;2.0;1.7739156144556008;6.0;2.0;440.0;0;12.0;5.0;7.0
223802295;318.0;318.0;1;1;0.0;9999999.0;0.0;0.0;1128.0;0;0.0;9999999.0;1.0
23167490;226.0;531.0;8;3;0.0;1.190105620855803;3.0;2.0;3313.0;0;9.0;0.0;2.0
303514271;207.0;563.0;8;2;0.0;1.7558748556724915;0.0;0.0;563.0;1;0.0;9999999.0;12.0
192454238;339.0;339.0;1;1;0.0;9999999.0;0.0;0.0;1453.0;0;0.0;9999999.0;2.0
173879777;334.0;406.0;3;2;0.0;0.6020599913279624;0.0;0.0;406.0;0;5.0;4.0;0.0
180203513;34.0;172.0;2;2;1.0;2.1398790864012365;0.0;0.0;1384.0;0;4.0;2.0;0.0
200977817;25.0;689.0;5;2;1.0;2.4983105537896004;2.0;1.0;1362.0;0;3.0;10.0;3.0
463887577;16.0;16.0;1;1;1.0;9999999.0;0.0;0.0;16.0;0;4.0;8.0;0.0
371367846;268.0;268.0;1;1;0.0;9999999.0;0.0;0.0;268.0;0;0.0;9999999.0;0.0
86868454;43.0;674.0;12;6;2.0;1.6520528878159237;8.0;1.0;4979.0;0;7.0;4.0;11.0
175453756;239.0;479.0;3;2;0.0;1.8976270912904414;0.0;0.0;1690.0;1;0.0;9999999.0;17.0
375102890;247.0;247.0;1;1;0.0;9999999.0;0.0;0.0;247.0;0;0.0;9999999.0;0.0
195309171;164.0;729.0;13;8;0.0;1.1884057717590173;10.0;3.0;1410.0;0;20.0;0.0;24.0
226454905;246.0;590.0;7;2;0.0;1.0791812460476249;1.0;3.0;850.0;0;7.0;0.0;0.0
148895568;270.0;270.0;1;1;0.0;9999999.0;1.0;1.0;1794.0;0;0.0;9999999.0;0.0
55305366;222.0;222.0;1;1;0.0;9999999.0;0.0;0.0;3681.0;0;5.0;5.0;0.0
388891555;91.0;260.0;2;2;1.0;2.2278867046136734;3.0;2.0;260.0;0;0.0;9999999.0;0.0
394383827;150.0;150.0;1;1;0.0;9999999.0;1.0;2.0;150.0;0;9.0;1.0;0.0
377229516;299.0;299.0;1;1;0.0;9999999.0;0.0;0.0;299.0;0;0.0;9999999.0;0.0
200163668;278.0;280.0;2;2;0.0;0.3010299956639812;1.0;2.0;1373.0;0;0.0;9999999.0;2.0
172186660;106.0;455.0;2;1;0.0;9999999.0;1.0;2.0;1739.0;1;10.0;0.0;4.0
55699406;129.0;129.0;1;1;0.0;9999999.0;3.0;2.0;129.0;0;0.0;9999999.0;0.0
115109212;12.0;641.0;7;5;3.0;1.5076104603991114;1.0;2.0;2638.0;0;7.0;4.0;6.0
25856834;295.0;366.0;2;1;0.0;9999999.0;0.0;0.0;3433.0;0;1.0;4.0;6.0
441068329;3.0;3.0;1;1;1.0;9999999.0;1.0;0.0;3.0;0;6.0;1.0;18.0
126655585;6.0;227.0;3;3;1.0;1.8525039796666678;0.0;0.0;2528.0;0;4.0;3.0;1.0
194671283;1.0;1.0;1;1;1.0;9999999.0;3.0;3.0;812.0;1;4.0;1.0;1.0
78007237;251.0;251.0;1;1;0.0;9999999.0;1.0;2.0;2069.0;0;0.0;9999999.0;0.0
387227245;266.0;266.0;1;1;0.0;9999999.0;0.0;0.0;266.0;0;0.0;9999999.0;0.0
352593131;265.0;265.0;1;1;0.0;9999999.0;1.0;1.0;265.0;0;0.0;9999999.0;0.0
397092912;24.0;213.0;32;32;8.0;0.5364290701422476;0.0;0.0;213.0;1;23.0;0.0;22.0
262066817;49.0;708.0;15;3;2.0;1.5017302660547531;0.0;0.0;803.0;0;6.0;7.0;9.0
199542001;76.0;300.0;2;2;1.0;2.3502480183341627;0.0;0.0;976.0;0;1.0;31.0;0.0
125651016;70.0;193.0;5;5;1.0;1.4525312348688402;5.0;2.0;193.0;0;3.0;2.0;1.0
98428511;12.0;667.0;17;12;5.0;1.2588274966662263;21.0;2.0;4732.0;0;8.0;12.0;22.0
200014557;292.0;453.0;2;1;0.0;9999999.0;0.0;0.0;1375.0;0;0.0;9999999.0;0.0
309061541;3.0;12.0;2;2;2.0;0.9542425094393249;0.0;0.0;12.0;0;11.0;2.0;2.0
93585559;348.0;648.0;2;1;0.0;9999999.0;1.0;4.0;3585.0;0;1.0;3.0;1.0
342471783;9.0;400.0;6;5;1.0;1.4611006530881514;9.0;2.0;400.0;0;4.0;7.0;25.0
147187729;276.0;703.0;3;1;0.0;9999999.0;1.0;2.0;1837.0;0;5.0;12.0;4.0
208310280;102.0;669.0;9;4;0.0;1.7296990363571394;1.0;3.0;1275.0;0;5.0;0.0;1.0
144228373;5.0;459.0;10;7;3.0;1.6013206989632822;7.0;3.0;2135.0;0;16.0;0.0;31.0
97473659;188.0;188.0;1;1;0.0;9999999.0;0.0;0.0;2908.0;0;1.0;27.0;2.0
452485537;52.0;52.0;1;1;1.0;9999999.0;0.0;0.0;52.0;0;0.0;9999999.0;0.0
134369542;16.0;472.0;3;2;1.0;2.287801729930226;0.0;0.0;472.0;0;6.0;10.0;18.0
155994333;138.0;727.0;8;5;0.0;1.5422786508410096;0.0;0.0;1994.0;0;5.0;7.0;2.0
296221397;59.0;59.0;1;1;1.0;9999999.0;0.0;0.0;59.0;0;2.0;14.0;0.0
163682954;347.0;425.0;4;1;0.0;9999999.0;0.0;0.0;778.0;0;1.0;18.0;0.0
233867649;61.0;164.0;2;2;1.0;2.012837224705172;0.0;0.0;164.0;0;4.0;8.0;1.0
25720283;207.0;643.0;8;4;0.0;1.521886317975068;9.0;0.0;4825.0;0;1.0;2.0;6.0
276723743;35.0;169.0;6;6;3.0;1.2355843710887509;2.0;1.0;446.0;0;2.0;0.0;5.0
184426077;39.0;528.0;7;5;2.0;1.5376430619172494;0.0;0.0;1499.0;0;4.0;4.0;9.0
210980813;14.0;698.0;10;3;2.0;1.6548150837129492;5.0;2.0;1244.0;1;18.0;0.0;1.0
182033333;4.0;150.0;4;4;3.0;1.4010109623382367;0.0;0.0;887.0;0;5.0;3.0;0.0
436756884;113.0;113.0;1;1;0.0;9999999.0;1.0;2.0;113.0;0;0.0;9999999.0;0.0
312545487;241.0;241.0;1;1;0.0;9999999.0;0.0;0.0;241.0;0;0.0;9999999.0;4.0
199462515;60.0;472.0;3;2;1.0;1.7160033436347992;1.0;2.0;738.0;0;0.0;9999999.0;19.0
86359882;108.0;457.0;4;2;0.0;2.2479732663618064;0.0;0.0;5074.0;0;5.0;5.0;6.0
63162616;6.0;725.0;10;7;3.0;1.055778474020527;4.0;2.0;3310.0;0;11.0;4.0;29.0
379747817;30.0;30.0;1;1;1.0;9999999.0;0.0;0.0;30.0;0;5.0;20.0;0.0
7930288;263.0;263.0;1;1;0.0;9999999.0;1.0;1.0;3260.0;0;1.0;6.0;0.0
163297559;282.0;282.0;1;1;0.0;9999999.0;0.0;0.0;282.0;0;0.0;9999999.0;0.0
196025692;8.0;8.0;1;1;1.0;9999999.0;2.0;2.0;1407.0;0;10.0;0.0;2.0
317483380;317.0;317.0;1;1;0.0;9999999.0;1.0;0.0;317.0;0;0.0;9999999.0;0.0
115869886;119.0;508.0;8;5;0.0;1.1494237964813783;10.0;1.0;2608.0;4;23.0;0.0;5.0
283023844;284.0;284.0;1;1;0.0;9999999.0;0.0;0.0;284.0;0;4.0;10.0;4.0
21384171;2.0;304.0;3;3;2.0;2.0569716761534185;1.0;2.0;2996.0;0;6.0;1.0;0.0
127423877;48.0;309.0;4;4;1.0;1.8774857640615747;5.0;3.0;2033.0;0;4.0;12.0;11.0
428615383;17.0;17.0;1;1;1.0;9999999.0;0.0;0.0;17.0;0;3.0;6.0;10.0
119015095;8.0;513.0;12;9;3.0;1.3346944513710908;7.0;3.0;2231.0;0;9.0;1.0;16.0
289668743;100.0;636.0;4;2;0.0;1.9344984512435677;1.0;1.0;636.0;0;1.0;10.0;2.0
10962299;25.0;643.0;21;14;1.0;0.9830198032926903;14.0;2.0;5272.0;0;9.0;4.0;6.0
151570066;280.0;632.0;28;5;0.0;1.074166297565383;0.0;0.0;2079.0;0;0.0;9999999.0;0.0
54615583;298.0;298.0;1;1;0.0;9999999.0;0.0;0.0;298.0;1;4.0;11.0;0.0
250796707;17.0;317.0;5;5;2.0;1.722608608273779;1.0;2.0;864.0;0;7.0;2.0;7.0
90892813;145.0;711.0;5;1;0.0;9999999.0;1.0;2.0;711.0;0;0.0;9999999.0;6.0
161994621;126.0;126.0;1;1;0.0;9999999.0;0.0;0.0;886.0;0;3.0;12.0;1.0
83248134;31.0;31.0;1;1;1.0;9999999.0;0.0;0.0;31.0;0;1.0;31.0;0.0
268317986;333.0;333.0;1;1;0.0;9999999.0;2.0;2.0;333.0;0;0.0;9999999.0;0.0
240993229;272.0;272.0;1;1;0.0;9999999.0;0.0;0.0;964.0;0;0.0;9999999.0;0.0
151581024;269.0;269.0;1;1;0.0;9999999.0;1.0;2.0;2011.0;0;2.0;1.0;4.0
130318397;51.0;326.0;2;2;1.0;2.439332693830263;1.0;2.0;2029.0;0;3.0;10.0;9.0
380935183;280.0;280.0;1;1;0.0;9999999.0;0.0;0.0;280.0;0;0.0;9999999.0;0.0
18859819;218.0;218.0;1;1;0.0;9999999.0;0.0;0.0;2263.0;0;4.0;11.0;0.0
350559881;11.0;273.0;7;7;3.0;1.5984246539430578;0.0;0.0;371.0;0;12.0;5.0;4.0
453076327;52.0;52.0;1;1;1.0;9999999.0;1.0;2.0;52.0;0;4.0;5.0;0.0
165757915;31.0;266.0;4;4;1.0;1.4771212547196626;0.0;0.0;370.0;0;9.0;12.0;0.0
459304357;30.0;30.0;1;1;1.0;9999999.0;1.0;1.0;30.0;0;2.0;28.0;0.0
187175563;188.0;188.0;1;1;0.0;9999999.0;0.0;0.0;1523.0;0;7.0;1.0;1.0
226986323;39.0;39.0;1;1;1.0;9999999.0;1.0;2.0;1102.0;0;1.0;2.0;0.0
186919485;52.0;331.0;4;4;2.0;1.7151442026721953;0.0;0.0;1527.0;1;5.0;0.0;9.0
265544361;16.0;729.0;14;9;2.0;1.2101633250363255;0.0;0.0;775.0;0;20.0;0.0;14.0
439137658;96.0;96.0;1;1;0.0;9999999.0;0.0;0.0;96.0;0;1.0;11.0;0.0
448960459;44.0;52.0;3;3;3.0;0.5880456295278407;0.0;0.0;52.0;0;5.0;0.0;1.0
258698220;318.0;668.0;3;1;0.0;9999999.0;3.0;3.0;668.0;0;0.0;9999999.0;5.0
161681264;205.0;205.0;1;1;0.0;9999999.0;0.0;0.0;1895.0;0;4.0;19.0;0.0
399136712;218.0;218.0;1;1;0.0;9999999.0;0.0;0.0;218.0;0;0.0;9999999.0;2.0
205989311;81.0;81.0;1;1;1.0;9999999.0;0.0;0.0;1301.0;0;2.0;27.0;0.0
127532269;275.0;606.0;3;2;0.0;0.47712125471966244;2.0;2.0;606.0;0;0.0;9999999.0;9.0
468567733;2.0;2.0;1;1;1.0;9999999.0;0.0;0.0;2.0;0;0.0;9999999.0;6.0
137480231;150.0;227.0;2;2;0.0;1.8864907251724818;0.0;0.0;227.0;0;0.0;9999999.0;0.0
269329489;7.0;282.0;18;18;3.0;1.0344311076232011;1.0;1.0;750.0;0;10.0;5.0;27.0
169070482;270.0;270.0;1;1;0.0;9999999.0;2.0;3.0;270.0;0;2.0;4.0;6.0
290994460;37.0;629.0;3;2;1.0;2.2095150145426308;2.0;0.0;629.0;0;4.0;13.0;10.0
266518468;213.0;402.0;3;2;0.0;1.3010299956639813;2.0;4.0;402.0;0;4.0;3.0;15.0
215585684;252.0;252.0;1;1;0.0;9999999.0;0.0;0.0;252.0;0;0.0;9999999.0;0.0
35717753;21.0;716.0;18;8;4.0;1.3560527705489884;12.0;2.0;4411.0;0;10.0;0.0;17.0
109839153;347.0;661.0;5;2;0.0;0.6020599913279624;0.0;0.0;661.0;0;6.0;1.0;0.0
457681505;36.0;36.0;1;1;1.0;9999999.0;1.0;2.0;36.0;0;7.0;2.0;4.0
105662441;135.0;669.0;7;1;0.0;9999999.0;0.0;0.0;2732.0;0;4.0;6.0;0.0
265111690;78.0;78.0;1;1;1.0;9999999.0;1.0;2.0;78.0;0;0.0;9999999.0;0.0
238857762;6.0;641.0;10;8;2.0;1.3802143081415053;7.0;2.0;822.0;0;3.0;6.0;8.0
285427358;35.0;656.0;5;3;1.0;1.606360077208921;4.0;2.0;656.0;0;0.0;9999999.0;5.0
48276276;53.0;298.0;5;5;1.0;1.6857794063036855;0.0;0.0;2798.0;0;11.0;1.0;10.0
204137807;106.0;106.0;1;1;0.0;9999999.0;0.0;0.0;106.0;0;4.0;4.0;1.0
209738596;2.0;387.0;2;1;1.0;9999999.0;0.0;0.0;1258.0;0;13.0;0.0;2.0
188652190;2.0;462.0;2;1;1.0;9999999.0;0.0;0.0;1317.0;0;1.0;3.0;2.0
321491725;148.0;150.0;2;2;0.0;0.3010299956639812;2.0;4.0;150.0;0;0.0;9999999.0;0.0
55922170;33.0;703.0;13;4;2.0;1.7179992288975996;4.0;3.0;4111.0;0;5.0;5.0;13.0
27147697;74.0;201.0;3;3;1.0;1.7927303647542503;1.0;2.0;1316.0;0;3.0;3.0;2.0
91011993;8.0;689.0;7;4;1.0;1.846010175376301;0.0;0.0;1494.0;1;12.0;2.0;19.0
447808858;2.0;71.0;2;2;2.0;1.8388490907372552;0.0;0.0;71.0;0;3.0;2.0;0.0
245861756;87.0;712.0;16;12;1.0;1.1140957932189037;0.0;0.0;778.0;0;11.0;1.0;17.0
383454421;49.0;271.0;7;7;2.0;1.2625836503037628;0.0;0.0;271.0;0;6.0;10.0;11.0
434917916;120.0;120.0;1;1;0.0;9999999.0;0.0;0.0;120.0;0;0.0;9999999.0;0.0
292921359;23.0;562.0;37;29;9.0;0.854232553929338;45.0;3.0;562.0;1;22.0;0.0;24.0
298125378;307.0;319.0;2;2;0.0;1.0791812460476249;1.0;1.0;484.0;1;4.0;0.0;5.0
55617019;96.0;437.0;2;1;0.0;9999999.0;2.0;3.0;3986.0;0;5.0;5.0;6.0
83136914;3.0;26.0;2;2;2.0;1.3617278360175928;0.0;0.0;4000.0;0;5.0;0.0;1.0
152211539;215.0;215.0;1;1;0.0;9999999.0;1.0;2.0;1850.0;0;0.0;9999999.0;0.0
308887080;5.0;521.0;14;11;2.0;1.0906345908557644;3.0;3.0;521.0;0;11.0;4.0;13.0
37172500;313.0;313.0;1;1;0.0;9999999.0;0.0;0.0;3216.0;0;0.0;9999999.0;0.0
290888324;3.0;453.0;46;42;17.0;0.668727427244499;22.0;3.0;453.0;0;15.0;1.0;110.0
345538807;102.0;357.0;6;6;0.0;1.5635362331965568;0.0;0.0;357.0;0;3.0;7.0;6.0
54678252;230.0;497.0;3;1;0.0;9999999.0;3.0;2.0;3822.0;0;8.0;6.0;10.0
98358157;274.0;274.0;1;1;0.0;9999999.0;0.0;0.0;3196.0;0;1.0;13.0;0.0
277186742;45.0;375.0;3;2;2.0;1.4313637641589874;0.0;0.0;375.0;0;11.0;1.0;8.0
249664693;20.0;405.0;11;10;3.0;1.295438671231774;0.0;0.0;895.0;0;14.0;0.0;13.0
361599715;333.0;333.0;1;1;0.0;9999999.0;0.0;0.0;333.0;1;3.0;5.0;1.0
42793428;166.0;382.0;2;1;0.0;9999999.0;0.0;0.0;2354.0;0;5.0;14.0;4.0
215182866;35.0;93.0;9;9;8.0;0.7233758517974822;10.0;3.0;1136.0;0;5.0;2.0;2.0
388690475;258.0;258.0;1;1;0.0;9999999.0;0.0;0.0;258.0;1;0.0;9999999.0;0.0
78192399;36.0;535.0;3;1;1.0;9999999.0;0.0;0.0;2777.0;0;7.0;2.0;1.0
272336899;74.0;489.0;2;1;1.0;9999999.0;2.0;1.0;489.0;0;3.0;11.0;1.0
170400687;12.0;697.0;25;10;2.0;1.3117663820760228;15.0;2.0;1739.0;0;8.0;2.0;3.0
227240903;214.0;219.0;2;2;0.0;0.6989700043360189;0.0;0.0;975.0;0;31.0;1.0;3.0
217901431;36.0;720.0;30;17;3.0;1.0981592849287747;22.0;2.0;752.0;4;20.0;0.0;30.0
115512575;5.0;248.0;11;11;3.0;1.2508945309252018;0.0;0.0;760.0;0;21.0;1.0;10.0
459905378;29.0;29.0;1;1;1.0;9999999.0;0.0;0.0;29.0;0;1.0;25.0;2.0
245027751;349.0;349.0;1;1;0.0;9999999.0;1.0;4.0;902.0;1;1.0;28.0;5.0
283252895;278.0;278.0;1;1;0.0;9999999.0;0.0;0.0;278.0;0;0.0;9999999.0;0.0
446470116;29.0;29.0;1;1;1.0;9999999.0;1.0;2.0;29.0;0;2.0;29.0;0.0
234223962;75.0;75.0;1;1;1.0;9999999.0;1.0;2.0;1030.0;0;1.0;31.0;0.0
311977473;360.0;360.0;1;1;0.0;9999999.0;0.0;0.0;522.0;0;0.0;9999999.0;1.0
246131761;202.0;202.0;1;1;0.0;9999999.0;0.0;0.0;202.0;1;0.0;9999999.0;0.0
238919659;59.0;59.0;1;1;1.0;9999999.0;1.0;2.0;775.0;0;3.0;5.0;0.0
75711542;40.0;715.0;6;4;1.0;1.7040675635768452;6.0;3.0;3741.0;0;7.0;0.0;2.0
176623865;158.0;513.0;3;2;0.0;1.9590413923210936;0.0;0.0;1675.0;0;2.0;20.0;0.0
228223341;0.0;715.0;41;35;8.0;0.8279167961703453;17.0;1.0;990.0;0;12.0;0.0;106.0
387345676;249.0;249.0;1;1;0.0;9999999.0;1.0;1.0;249.0;0;17.0;0.0;4.0
261987990;251.0;703.0;10;2;0.0;1.3010299956639813;0.0;0.0;751.0;0;1.0;15.0;4.0
62257749;186.0;723.0;19;3;0.0;1.8293871604221783;5.0;1.0;2531.0;2;1.0;0.0;5.0
165254054;170.0;451.0;2;1;0.0;9999999.0;0.0;0.0;1376.0;0;3.0;3.0;0.0
417219291;3.0;173.0;2;2;1.0;2.230448921378274;1.0;1.0;173.0;0;1.0;3.0;1.0
289744684;31.0;31.0;1;1;1.0;9999999.0;0.0;0.0;31.0;0;2.0;11.0;0.0
198530828;298.0;393.0;3;1;0.0;9999999.0;0.0;0.0;1389.0;0;2.0;9.0;4.0
84419476;122.0;715.0;3;1;0.0;9999999.0;3.0;2.0;3688.0;0;2.0;0.0;0.0
91362225;116.0;707.0;31;15;0.0;0.9469892756074282;3.0;2.0;4965.0;1;2.0;3.0;35.0
387690915;97.0;101.0;2;2;0.0;0.6020599913279624;2.0;2.0;101.0;0;3.0;3.0;0.0
149584751;100.0;103.0;2;2;0.0;0.47712125471966244;2.0;2.0;103.0;0;0.0;9999999.0;1.0
171298620;277.0;334.0;2;2;0.0;1.7558748556724915;2.0;3.0;1753.0;0;0.0;9999999.0;1.0
166209610;267.0;383.0;2;1;0.0;9999999.0;1.0;0.0;1826.0;0;0.0;9999999.0;0.0
29825764;172.0;172.0;1;1;0.0;9999999.0;1.0;0.0;3293.0;0;2.0;23.0;0.0
304438979;7.0;558.0;15;11;3.0;1.1816751271410058;1.0;1.0;558.0;0;28.0;0.0;9.0
60820657;69.0;370.0;7;6;2.0;1.183895115531812;0.0;0.0;2919.0;0;0.0;9999999.0;3.0
448994434;67.0;67.0;1;1;1.0;9999999.0;0.0;0.0;67.0;0;1.0;18.0;0.0
169854543;12.0;524.0;5;4;2.0;1.9353028183580658;1.0;2.0;1774.0;0;8.0;0.0;9.0
187675199;24.0;648.0;4;1;1.0;9999999.0;1.0;1.0;648.0;0;3.0;20.0;6.0
154799492;311.0;311.0;1;1;0.0;9999999.0;1.0;2.0;1453.0;0;1.0;19.0;0.0
51424863;8.0;672.0;16;8;8.0;0.7746275480324817;11.0;2.0;2161.0;1;8.0;5.0;18.0
360743788;197.0;197.0;1;1;0.0;9999999.0;0.0;0.0;197.0;0;1.0;8.0;0.0
76609343;102.0;102.0;1;1;0.0;9999999.0;2.0;2.0;2978.0;0;5.0;4.0;1.0
